datetime,trading_date,open,last,high,low,prev_settlement,prev_close,volume,open_interest,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate
2024-03-29 22:03:39.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,1.0,4.0,7.0,4.0,25.0,1.0,2.0,6.0,3.0,21.0,0.0101905015399825
2024-03-29 22:03:40.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,1.0,4.0,7.0,4.0,25.0,1.0,2.0,6.0,3.0,24.0,0.0101905015399825
2024-03-29 22:03:41.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,4.0,25.0,1.0,2.0,6.0,3.0,24.0,0.0101905015399825
2024-03-29 22:03:41.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,4.0,37.0,1.0,2.0,6.0,3.0,15.0,0.0101905015399825
2024-03-29 22:03:42.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,4.0,34.0,1.0,2.0,6.0,3.0,15.0,0.0101905015399825
2024-03-29 22:03:43.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,4.0,34.0,1.0,2.0,6.0,3.0,12.0,0.0101905015399825
2024-03-29 22:03:43.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,3.0,32.0,1.0,2.0,6.0,3.0,15.0,0.0101905015399825
2024-03-29 22:03:44.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,3.0,29.0,1.0,2.0,6.0,3.0,15.0,0.0101905015399825
2024-03-29 22:03:44.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,4.0,34.0,1.0,2.0,6.0,3.0,12.0,0.0101905015399825
2024-03-29 22:03:45.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,4.0,34.0,1.0,1.0,6.0,3.0,9.0,0.0101905015399825
2024-03-29 22:03:46.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,4.0,34.0,1.0,1.0,6.0,3.0,12.0,0.0101905015399825
2024-03-29 22:03:46.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,3.0,32.0,1.0,1.0,6.0,3.0,15.0,0.0101905015399825
2024-03-29 22:03:48.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,6.0,32.0,1.0,1.0,6.0,2.0,10.0,0.0101905015399825
2024-03-29 22:03:48.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9407.0,78914.0,4992911200.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.34,531.32,531.3,531.28,531.26,2.0,4.0,7.0,7.0,31.0,1.0,1.0,6.0,2.0,10.0,0.0101905015399825
2024-03-29 22:03:49.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.32,531.3,531.28,531.26,531.24,2.0,4.0,7.0,7.0,31.0,1.0,6.0,2.0,10.0,22.0,0.0101905015399825
2024-03-29 22:03:49.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.32,531.3,531.28,531.26,531.24,2.0,4.0,7.0,7.0,40.0,1.0,2.0,6.0,4.0,31.0,0.0101905015399825
2024-03-29 22:03:50.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.32,531.3,531.28,531.26,531.24,2.0,4.0,4.0,10.0,35.0,1.0,2.0,6.0,1.0,35.0,0.0101905015399825
2024-03-29 22:03:50.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.32,531.3,531.28,531.26,531.24,2.0,4.0,4.0,7.0,38.0,1.0,2.0,6.0,1.0,38.0,0.0101905015399825
2024-03-29 22:03:52.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.32,531.3,531.28,531.24,531.22,2.0,4.0,7.0,4.0,41.0,1.0,2.0,7.0,38.0,4.0,0.0101905015399825
2024-03-29 22:03:52.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.32,531.3,531.28,531.24,531.22,1.0,4.0,8.0,4.0,41.0,1.0,2.0,7.0,38.0,4.0,0.0101905015399825
2024-03-29 22:03:53.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.32,531.3,531.28,531.26,531.24,8.0,4.0,9.0,9.0,35.0,1.0,2.0,6.0,1.0,32.0,0.0101905015399825
2024-03-29 22:03:54.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.34,531.36,531.38,531.4,531.42,531.32,531.3,531.28,531.26,531.24,1.0,8.0,4.0,9.0,12.0,1.0,2.0,6.0,1.0,29.0,0.0101905015399825
2024-03-29 22:03:54.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.34,531.36,531.38,531.4,531.42,531.32,531.3,531.28,531.26,531.24,1.0,5.0,7.0,6.0,20.0,1.0,2.0,6.0,1.0,26.0,0.0101905015399825
2024-03-29 22:03:55.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.32,531.3,531.28,531.26,531.24,5.0,7.0,6.0,26.0,20.0,3.0,2.0,6.0,1.0,26.0,0.0101905015399825
2024-03-29 22:03:55.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.32,531.3,531.28,531.26,531.24,8.0,4.0,9.0,18.0,26.0,3.0,2.0,6.0,1.0,26.0,0.0101905015399825
2024-03-29 22:03:56.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.36,531.38,531.4,531.42,531.44,531.32,531.3,531.28,531.26,531.24,9.0,4.0,9.0,15.0,29.0,3.0,2.0,6.0,1.0,26.0,0.0101905015399825
2024-03-29 22:03:56.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.34,531.36,531.38,531.4,531.42,531.32,531.3,531.28,531.24,531.22,4.0,8.0,4.0,9.0,12.0,3.0,2.0,6.0,27.0,13.0,0.0101905015399825
2024-03-29 22:03:57.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.34,531.36,531.38,531.4,531.42,531.32,531.3,531.28,531.24,531.22,2.0,5.0,4.0,9.0,24.0,3.0,2.0,6.0,15.0,22.0,0.0101905015399825
2024-03-29 22:03:57.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.34,531.36,531.38,531.4,531.42,531.32,531.3,531.28,531.24,531.22,5.0,5.0,8.0,11.0,24.0,3.0,2.0,6.0,21.0,10.0,0.0101905015399825
2024-03-29 22:03:58.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.34,531.36,531.38,531.4,531.42,531.32,531.3,531.28,531.24,531.22,2.0,5.0,7.0,9.0,36.0,3.0,2.0,6.0,12.0,25.0,0.0101905015399825
2024-03-29 22:03:58.500,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.34,531.36,531.38,531.4,531.42,531.32,531.3,531.28,531.24,531.22,1.0,5.0,7.0,6.0,27.0,3.0,2.0,6.0,21.0,16.0,0.0101905015399825
2024-03-29 22:03:59.000,2024-04-01,531.6,531.34,532.38,529.24,525.98,532.2,9408.0,78914.0,4993442540.0,557.52,494.42,531.34,531.36,531.38,531.4,531.42,531.32,531.3,531.28,531.24,531.22,1.0,5.0,7.0,9.0,21.0,3.0,2.0,6.0,27.0,10.0,0.0101905015399825
2024-03-29 22:04:00.000,2024-04-01,531.6,531.32,532.38,529.24,525.98,532.2,9409.0,78914.0,4993973860.0,557.52,494.42,531.34,531.36,531.38,531.4,531.42,531.32,531.3,531.28,531.24,531.22,1.0,5.0,7.0,6.0,24.0,2.0,2.0,6.0,27.0,13.0,0.010152477280505
2024-03-29 22:04:00.500,2024-04-01,531.6,531.32,532.38,529.24,525.98,532.2,9411.0,78914.0,4995036500.0,557.52,494.42,531.34,531.36,531.38,531.4,531.42,531.3,531.28,531.24,531.22,531.2,6.0,5.0,8.0,8.0,24.0,1.0,6.0,24.0,13.0,5.0,0.010152477280505
2024-03-29 22:04:01.000,2024-04-01,531.6,531.28,532.38,529.24,525.98,532.2,9412.0,78915.0,4995567780.0,557.52,494.42,531.32,531.34,531.36,531.38,531.4,531.28,531.26,531.24,531.22,531.2,1.0,6.0,5.0,8.0,14.0,1.0,4.0,1.0,24.0,15.0,0.0100764287615497
2024-03-29 22:04:01.500,2024-04-01,531.6,531.28,532.38,529.24,525.98,532.2,9412.0,78915.0,4995567780.0,557.52,494.42,531.32,531.34,531.36,531.38,531.4,531.28,531.24,531.22,531.2,531.18,1.0,3.0,5.0,8.0,35.0,1.0,5.0,3.0,32.0,6.0,0.0100764287615497
2024-03-29 22:04:02.000,2024-04-01,531.6,531.28,532.38,529.24,525.98,532.2,9413.0,78915.0,4996099060.0,557.52,494.42,531.32,531.34,531.36,531.38,531.4,531.24,531.22,531.2,531.18,531.16,1.0,3.0,5.0,8.0,35.0,5.0,3.0,31.0,6.0,2.0,0.0100764287615497
2024-03-29 22:04:02.500,2024-04-01,531.6,531.24,532.38,529.24,525.98,532.2,9415.0,78914.0,4997161560.0,557.52,494.42,531.3,531.32,531.34,531.36,531.38,531.24,531.22,531.2,531.18,531.16,1.0,5.0,3.0,10.0,19.0,2.0,7.0,19.0,13.0,9.0,0.0100003802425947
2024-03-29 22:04:03.000,2024-04-01,531.6,531.24,532.38,529.24,525.98,532.2,9415.0,78914.0,4997161560.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.24,531.22,531.2,531.18,531.16,1.0,1.0,2.0,3.0,14.0,2.0,7.0,7.0,25.0,9.0,0.0100003802425947
2024-03-29 22:04:03.500,2024-04-01,531.6,531.24,532.38,529.24,525.98,532.2,9415.0,78914.0,4997161560.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.22,531.2,531.18,531.16,531.14,2.0,3.0,2.0,9.0,22.0,2.0,5.0,10.0,17.0,11.0,0.0100003802425947
2024-03-29 22:04:04.000,2024-04-01,531.6,531.24,532.38,529.24,525.98,532.2,9415.0,78914.0,4997161560.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.22,531.2,531.18,531.16,531.14,5.0,7.0,4.0,5.0,11.0,2.0,1.0,8.0,18.0,13.0,0.0100003802425947
2024-03-29 22:04:04.500,2024-04-01,531.6,531.26,532.38,529.24,525.98,532.2,9420.0,78917.0,4999817860.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.22,531.2,531.18,531.16,531.14,3.0,3.0,8.0,24.0,15.0,2.0,1.0,6.0,8.0,29.0,0.0100384045020722
2024-03-29 22:04:05.000,2024-04-01,531.6,531.24,532.38,529.24,525.98,532.2,9421.0,78918.0,5000349100.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.22,531.2,531.18,531.16,531.14,3.0,3.0,2.0,33.0,14.0,2.0,1.0,6.0,8.0,38.0,0.0100003802425947
2024-03-29 22:04:05.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9422.0,78917.0,5000880320.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.22,531.2,531.18,531.16,531.14,3.0,3.0,2.0,33.0,14.0,2.0,1.0,6.0,11.0,34.0,0.0099623559831172
2024-03-29 22:04:06.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9422.0,78917.0,5000880320.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.22,531.2,531.18,531.16,531.14,2.0,3.0,2.0,30.0,17.0,2.0,1.0,6.0,14.0,31.0,0.0099623559831172
2024-03-29 22:04:06.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9422.0,78917.0,5000880320.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.22,531.2,531.18,531.16,531.14,2.0,3.0,2.0,21.0,23.0,2.0,1.0,6.0,20.0,22.0,0.0099623559831172
2024-03-29 22:04:07.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9422.0,78917.0,5000880320.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.22,531.2,531.18,531.16,531.14,2.0,3.0,2.0,18.0,20.0,2.0,1.0,6.0,17.0,19.0,0.0099623559831172
2024-03-29 22:04:07.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9422.0,78917.0,5000880320.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.22,531.2,531.18,531.16,531.14,2.0,3.0,2.0,15.0,23.0,2.0,1.0,6.0,20.0,16.0,0.0099623559831172
2024-03-29 22:04:08.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9422.0,78917.0,5000880320.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.22,531.2,531.18,531.16,531.14,2.0,3.0,2.0,15.0,26.0,2.0,1.0,6.0,23.0,16.0,0.0099623559831172
2024-03-29 22:04:08.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9423.0,78916.0,5001411540.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.22,531.2,531.18,531.16,531.14,2.0,3.0,2.0,12.0,35.0,1.0,1.0,6.0,32.0,13.0,0.0099623559831172
2024-03-29 22:04:09.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9423.0,78916.0,5001411540.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.22,531.2,531.18,531.16,531.14,10.0,9.0,4.0,8.0,23.0,1.0,1.0,5.0,12.0,25.0,0.0099623559831172
2024-03-29 22:04:09.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9424.0,78915.0,5001942760.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.22,531.2,531.18,531.16,531.14,10.0,4.0,4.0,14.0,29.0,1.0,1.0,5.0,6.0,31.0,0.0099623559831172
2024-03-29 22:04:10.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9424.0,78915.0,5001942760.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.22,531.2,531.18,531.16,531.14,10.0,4.0,4.0,14.0,29.0,1.0,1.0,5.0,3.0,35.0,0.0099623559831172
2024-03-29 22:04:10.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9424.0,78915.0,5001942760.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.22,531.2,531.18,531.16,531.14,10.0,3.0,4.0,14.0,29.0,1.0,1.0,5.0,2.0,36.0,0.0099623559831172
2024-03-29 22:04:11.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9424.0,78915.0,5001942760.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.22,531.2,531.18,531.16,531.14,8.0,3.0,4.0,11.0,32.0,1.0,1.0,5.0,3.0,38.0,0.0099623559831172
2024-03-29 22:04:12.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9424.0,78915.0,5001942760.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.24,531.22,531.2,531.18,531.16,4.0,2.0,3.0,9.0,32.0,1.0,1.0,1.0,6.0,5.0,0.0099623559831172
2024-03-29 22:04:12.500,2024-04-01,531.6,531.24,532.38,529.24,525.98,532.2,9425.0,78915.0,5002474000.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.22,531.2,531.18,531.16,531.14,2.0,2.0,3.0,5.0,33.0,2.0,5.0,2.0,8.0,39.0,0.0100003802425947
2024-03-29 22:04:13.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9427.0,78914.0,5003536440.0,557.52,494.42,531.22,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,1.0,2.0,2.0,3.0,6.0,1.0,6.0,5.0,40.0,9.0,0.0099623559831172
2024-03-29 22:04:13.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9428.0,78913.0,5004067660.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.2,531.18,531.16,531.14,531.12,4.0,5.0,7.0,25.0,14.0,1.0,5.0,3.0,19.0,30.0,0.0099623559831172
2024-03-29 22:04:14.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9428.0,78913.0,5004067660.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,1.0,5.0,2.0,4.0,29.0,1.0,1.0,7.0,16.0,30.0,0.0099623559831172
2024-03-29 22:04:14.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9428.0,78913.0,5004067660.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,2.0,2.0,2.0,7.0,32.0,1.0,1.0,6.0,14.0,33.0,0.0099623559831172
2024-03-29 22:04:15.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9428.0,78913.0,5004067660.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,2.0,2.0,2.0,7.0,32.0,1.0,1.0,6.0,11.0,35.0,0.0099623559831172
2024-03-29 22:04:15.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9428.0,78913.0,5004067660.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,5.0,2.0,3.0,12.0,29.0,1.0,1.0,6.0,8.0,32.0,0.0099623559831172
2024-03-29 22:04:16.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9428.0,78913.0,5004067660.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,5.0,2.0,3.0,12.0,32.0,1.0,2.0,6.0,8.0,35.0,0.0099623559831172
2024-03-29 22:04:16.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9428.0,78913.0,5004067660.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,2.0,2.0,5.0,10.0,32.0,1.0,2.0,6.0,7.0,36.0,0.0099623559831172
2024-03-29 22:04:17.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9428.0,78913.0,5004067660.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,2.0,2.0,2.0,7.0,35.0,1.0,2.0,7.0,10.0,38.0,0.0099623559831172
2024-03-29 22:04:17.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9431.0,78913.0,5005661320.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.22,531.2,531.18,531.16,531.14,5.0,2.0,3.0,12.0,32.0,3.0,1.0,2.0,6.0,7.0,0.0099623559831172
2024-03-29 22:04:18.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9434.0,78915.0,5007254980.0,557.52,494.42,531.22,531.24,531.26,531.28,531.3,531.2,531.18,531.16,531.14,531.12,4.0,10.0,3.0,6.0,6.0,3.0,6.0,2.0,13.0,28.0,0.0099623559831172
2024-03-29 22:04:18.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9434.0,78915.0,5007254980.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,3.0,2.0,7.0,21.0,17.0,3.0,2.0,6.0,7.0,21.0,0.0099623559831172
2024-03-29 22:04:19.000,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9434.0,78915.0,5007254980.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,6.0,2.0,4.0,9.0,32.0,3.0,2.0,6.0,8.0,35.0,0.0099623559831172
2024-03-29 22:04:19.500,2024-04-01,531.6,531.22,532.38,529.24,525.98,532.2,9434.0,78915.0,5007254980.0,557.52,494.42,531.24,531.26,531.28,531.3,531.32,531.2,531.18,531.16,531.14,531.12,5.0,2.0,4.0,9.0,32.0,3.0,2.0,6.0,8.0,35.0,0.0099623559831172
2024-03-29 22:04:20.000,2024-04-01,531.6,531.2,532.38,529.24,525.98,532.2,9435.0,78915.0,5007786180.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.2,531.18,531.16,531.14,531.12,2.0,3.0,7.0,33.0,10.0,2.0,2.0,7.0,10.0,35.0,0.0099243317236397
2024-03-29 22:04:20.500,2024-04-01,531.6,531.2,532.38,529.24,525.98,532.2,9435.0,78915.0,5007786180.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.2,531.18,531.16,531.14,531.12,2.0,3.0,4.0,15.0,23.0,3.0,2.0,7.0,25.0,17.0,0.0099243317236397
2024-03-29 22:04:21.000,2024-04-01,531.6,531.2,532.38,529.24,525.98,532.2,9436.0,78916.0,5008317380.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.2,531.18,531.16,531.14,531.12,2.0,3.0,4.0,12.0,29.0,2.0,2.0,7.0,35.0,11.0,0.0099243317236397
2024-03-29 22:04:21.500,2024-04-01,531.6,531.2,532.38,529.24,525.98,532.2,9436.0,78916.0,5008317380.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.2,531.18,531.16,531.14,531.12,5.0,3.0,5.0,11.0,29.0,2.0,2.0,7.0,35.0,11.0,0.0099243317236397
2024-03-29 22:04:22.000,2024-04-01,531.6,531.2,532.38,529.24,525.98,532.2,9436.0,78916.0,5008317380.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.2,531.18,531.16,531.14,531.12,2.0,3.0,4.0,21.0,17.0,2.0,2.0,7.0,23.0,20.0,0.0099243317236397
2024-03-29 22:04:22.500,2024-04-01,531.6,531.2,532.38,529.24,525.98,532.2,9436.0,78916.0,5008317380.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.22,531.2,531.18,531.16,531.14,5.0,3.0,5.0,14.0,26.0,1.0,2.0,2.0,7.0,32.0,0.0099243317236397
2024-03-29 22:04:23.000,2024-04-01,531.6,531.2,532.38,529.24,525.98,532.2,9436.0,78916.0,5008317380.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.22,531.2,531.18,531.16,531.14,5.0,3.0,8.0,11.0,29.0,1.0,2.0,6.0,3.0,35.0,0.0099243317236397
2024-03-29 22:04:23.500,2024-04-01,531.6,531.2,532.38,529.24,525.98,532.2,9436.0,78916.0,5008317380.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.22,531.2,531.18,531.16,531.14,5.0,3.0,8.0,8.0,32.0,1.0,2.0,6.0,3.0,35.0,0.0099243317236397
2024-03-29 22:04:24.000,2024-04-01,531.6,531.24,532.38,529.24,525.98,532.2,9439.0,78916.0,5009911100.0,557.52,494.42,531.26,531.28,531.3,531.32,531.34,531.24,531.22,531.2,531.18,531.16,9.0,4.0,7.0,11.0,29.0,1.0,1.0,2.0,6.0,2.0,0.0100003802425947
2024-03-29 22:04:24.500,2024-04-01,531.6,531.28,532.38,529.24,525.98,532.2,9448.0,78921.0,5014692500.0,557.52,494.42,531.3,531.32,531.34,531.36,531.38,531.24,531.22,531.2,531.18,531.16,6.0,9.0,26.0,8.0,4.0,2.0,1.0,6.0,3.0,8.0,0.0100764287615497
2024-03-29 22:04:25.000,2024-04-01,531.6,531.28,532.38,529.24,525.98,532.2,9448.0,78921.0,5014692500.0,557.52,494.42,531.3,531.32,531.34,531.36,531.38,531.26,531.24,531.22,531.2,531.18,2.0,2.0,8.0,21.0,17.0,4.0,3.0,1.0,6.0,11.0,0.0100764287615497
2024-03-29 22:04:25.500,2024-04-01,531.6,531.26,532.38,529.24,525.98,532.2,9449.0,78921.0,5015223760.0,557.52,494.42,531.3,531.32,531.34,531.36,531.38,531.24,531.22,531.2,531.18,531.16,4.0,2.0,3.0,14.0,25.0,3.0,5.0,2.0,26.0,9.0,0.0100384045020722
2024-03-29 22:04:26.000,2024-04-01,531.6,531.26,532.38,529.24,525.98,532.2,9449.0,78921.0,5015223760.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.24,531.22,531.2,531.18,531.16,1.0,4.0,2.0,3.0,23.0,3.0,1.0,6.0,17.0,16.0,0.0100384045020722
2024-03-29 22:04:26.500,2024-04-01,531.6,531.26,532.38,529.24,525.98,532.2,9449.0,78921.0,5015223760.0,557.52,494.42,531.28,531.3,531.32,531.34,531.36,531.24,531.22,531.2,531.18,531.16,1.0,2.0,2.0,6.0,29.0,3.0,1.0,6.0,11.0,22.0,0.0100384045020722
2024-03-29 22:04:27.000,2024-04-01,531.6,531.26,532.38,529.24,525.98,532.2,9449.0,78921.0,5015223760.0,557.52,494.42,531.3,531.32,531.34,531.36,531.38,531.24,531.22,531.2,531.18,531.16,2.0,2.0,9.0,26.0,14.0,3.0,1.0,6.0,11.0,22.0,0.0100384045020722
